Year,Month,Region,Model,Units_Sold,Avg_Price_EUR,Revenue_EUR,BEV_Share,Premium_Share,GDP_Growth,Fuel_Price_Index
2025,1,RestOfWorld,X7,5836.0,91878,536200008,0.204,5.23,3.52,1.39
2025,Jan,RestOfWorld,i4,8424.0,64950,547138800,0.178,5.23,3.52,1.39
2025,Jan,RestOfWorld,iX,12395.0,74100,918469500,0.207,5.23,3.52,1.39
2025,1,RestOfWorld,MINI,4468.0,40178,179515304,0.205,5.23,3.52,1.39
2025,2,Europe,3 Series,12638.0,47193,596425134,0.195,15.93,1.14,1.38
2025,2,Europe,5 Series,5657.0,63628,359943596,0.201,15.93,1.14,1.38
2025,2,Europe,X3,5664.0,56499,320010336,0.173,15.93,1.14,1.38
2025,2,Europe,X5,11854.0,68414,810979556,0.214,15.93,1.14,1.38
2025,2,Europe,X7,10584.0,92347,977400648,0.174,15.93,1.14,1.38
2025,2,Europe,i4,3708.0,63730,236310840,0.198,15.93,1.14,1.38
2025,2,Europe,iX,8532.0,75984,648295488,0.186,15.93,1.14,1.38
2025,2,Europe,MINI,7249.0,43780,317361220,0.19,15.93,1.14,1.38
2025,2,China,3 Series,9279.0,47074,436799646,0.191,20.36,5.25,1.34
2025,2,China,5 Series,5073.0,62052,314789796,0.187,20.36,5.25,1.34
2025,2,China,X3,3549.0,59838,212365062,0.187,20.36,5.25,1.34
2025,2,China,X5,5141.0,69058,355027178,0.191,20.36,5.25,1.34
2025,2,China,X7,8671.0,91498,793379158,0.191,20.36,5.25,1.34
2025,2,China,i4,7267.0,63206,459318002,0.195,20.36,5.25,1.34
2025,2,China,iX,6769.0,76115,515222435,0.178,20.36,5.25,1.34
2025,2,China,MINI,8663.0,41165,356612395,0.198,20.36,5.25,1.34
2025,2,USA,3 Series,4489.0,48487,217658143,0.199,14.81,3.66,1.38
2025,2,USA,5 Series,13530.0,63598,860480940,0.197,14.81,3.66,1.38
2025,2,USA,X3,12061.0,59079,712551819,0.2,14.81,3.66,1.38
2025,2,USA,X5,11660.0,67214,783715240,0.194,14.81,3.66,1.38
2025,2,USA,X7,4894.0,93853,459316582,0.197,14.81,3.66,1.38
2025,2,USA,i4,5508.0,64501,355271508,0.211,14.81,3.66,1.38
2025,2,USA,iX,12554.0,73114,917873156,0.204,14.81,3.66,1.38
2025,2,USA,MINI,7938.0,40992,325394496,0.179,14.81,3.66,1.38
2025,2,RestOfWorld,3 Series,6396.0,48517,310314732,0.199,6.05,3.94,1.39
2025,2,RestOfWorld,5 Series,2961.0,63067,186741387,0.196,6.05,3.94,1.39
2025,2,RestOfWorld,X3,2900.0,56171,162895900,0.197,6.05,3.94,1.39
2025,2,RestOfWorld,X5,9756.0,70398,686802888,0.198,6.05,3.94,1.39
2025,2,RestOfWorld,X7,11669.0,90673,1058063237,0.191,6.05,3.94,1.39
2025,2,RestOfWorld,i4,10330.0,66348,685374840,0.202,6.05,3.94,1.39
2025,2,RestOfWorld,iX,3170.0,75997,240910490,0.177,6.05,3.94,1.39
2025,2,RestOfWorld,MINI,11645.0,43017,500932965,0.188,6.05,3.94,1.39
2025,3,Europe,3 Series,4371.0,49196,215035716,0.203,19.51,4.25,1.38
2025,3,Europe,5 Series,14683.0,60562,889231846,0.197,19.51,4.25,1.38
2025,3,Europe,X3,9644.0,56068,540719792,0.205,19.51,4.25,1.38
2025,3,Europe,X5,10886.0,69428,755793208,0.206,19.51,4.25,1.38
2025,3,Europe,X7,11579.0,93598,1083771242,0.178,19.51,4.25,1.38
2025,3,Europe,i4,15353.0,63573,976036269,0.194,19.51,4.25,1.38
2025,3,Europe,iX,8936.0,75073,670852328,0.193,19.51,4.25,1.38
2025,3,Europe,MINI,11482.0,41031,471117942,0.183,19.51,4.25,1.38
2025,3,China,3 Series,14196.0,46554,660880584,0.193,18.76,4.46,1.34
2025,3,China,5 Series,14619.0,61208,894799752,0.187,18.76,4.46,1.34
2025,3,China,X3,9351.0,57588,538505388,0.189,18.76,4.46,1.34
2025,3,China,X5,15022.0,69593,1045426046,0.187,18.76,4.46,1.34
2025,3,China,X7,15448.0,92794,1433481712,0.205,18.76,4.46,1.34
2025,3,China,i4,13936.0,65597,914159792,0.201,18.76,4.46,1.34
2025,3,China,iX,15528.0,76467,1187379576,0.19,18.76,4.46,1.34
2025,3,China,MINI,10435.0,41451,432541185,0.207,18.76,4.46,1.34
2025,3,USA,3 Series,12840.0,47731,612866040,0.175,15.17,2.43,1.34
2025,3,USA,5 Series,14265.0,61494,877211910,0.204,15.17,2.43,1.34
2025,3,USA,X3,3449.0,57992,200014408,0.186,15.17,2.43,1.34
2025,3,USA,X5,10898.0,70191,764941518,0.213,15.17,2.43,1.34
2025,3,USA,X7,12668.0,91283,1156373044,0.19,15.17,2.43,1.34
2025,3,USA,i4,12478.0,63335,790294130,0.193,15.17,2.43,1.34
2025,3,USA,iX,5357.0,75029,401930353,0.19,15.17,2.43,1.34
2025,3,USA,MINI,13807.0,40241,555607487,0.19,15.17,2.43,1.34
2025,3,RestOfWorld,3 Series,6655.0,46593,310076415,0.185,5.35,3.2,1.34
2025,3,RestOfWorld,5 Series,13304.0,62659,833615336,0.188,5.35,3.2,1.34
2025,3,RestOfWorld,X3,3666.0,59688,218816208,0.199,5.35,3.2,1.34
2025,3,RestOfWorld,X5,5803.0,69062,400766786,0.19,5.35,3.2,1.34
2025,3,RestOfWorld,X7,11055.0,90613,1001726715,0.187,5.35,3.2,1.34
2025,3,RestOfWorld,i4,7761.0,66927,519420447,0.191,5.35,3.2,1.34
2025,3,RestOfWorld,iX,11033.0,74518,822157094,0.183,5.35,3.2,1.34
2025,3,RestOfWorld,MINI,11197.0,43764,490025508,0.178,5.35,3.2,1.34
2025,4,Europe,3 Series,9323.0,47914,446702222,0.218,15.08,3.72,1.36
2025,4,Europe,5 Series,7701.0,60695,467412195,0.193,15.08,3.72,1.36
2025,4,Europe,X3,3251.0,56820,184721820,0.193,15.08,3.72,1.36
2025,4,Europe,X5,4934.0,69361,342227174,0.205,15.08,3.72,1.36
2025,4,Europe,X7,12213.0,92457,1129177341,0.197,15.08,3.72,1.36
2025,4,Europe,i4,9966.0,66100,658752600,0.194,15.08,3.72,1.36
2025,4,Europe,iX,10511.0,76729,806498519,0.197,15.08,3.72,1.36
2025,4,Europe,MINI,5875.0,41595,244370625,0.195,15.08,3.72,1.36
2025,4,China,3 Series,8693.0,49349,428990857,0.206,20.04,1.48,1.37
2025,4,China,5 Series,11660.0,62464,728330240,0.207,20.04,1.48,1.37
2025,4,China,X3,8905.0,58522,521138410,0.201,20.04,1.48,1.37
2025,4,China,X5,13042.0,69442,905662564,0.196,20.04,1.48,1.37
2025,4,China,X7,3000.0,93295,279885000,0.182,20.04,1.48,1.37
2025,4,China,i4,8772.0,65504,574601088,0.18,20.04,1.48,1.37
2025,4,China,iX,12401.0,74024,917971624,0.2,20.04,1.48,1.37
2025,4,China,MINI,10222.0,40651,415534522,0.193,20.04,1.48,1.37
2025,4,USA,3 Series,4961.0,47910,237681510,0.212,20.73,4.21,1.37
2025,4,USA,5 Series,9512.0,63849,607331688,0.172,20.73,4.21,1.37
2025,4,USA,X3,8883.0,58322,518074326,0.2,20.73,4.21,1.37
2025,4,USA,X5,12504.0,67948,849621792,0.195,20.73,4.21,1.37
2025,4,USA,X7,12275.0,93538,1148178950,0.194,20.73,4.21,1.37
2025,4,USA,i4,4670.0,63025,294326750,0.195,20.73,4.21,1.37
2025,4,USA,iX,3073.0,74158,227887534,0.18,20.73,4.21,1.37
2025,4,USA,MINI,9315.0,42646,397247490,0.195,20.73,4.21,1.37
2025,4,RestOfWorld,3 Series,5763.0,46100,265674300,0.189,5.67,3.39,1.31
2025,4,RestOfWorld,5 Series,8214.0,62849,516241686,0.192,5.67,3.39,1.31
2025,4,RestOfWorld,X3,5632.0,58955,332034560,0.214,5.67,3.39,1.31
2025,4,RestOfWorld,X5,4043.0,68179,275647697,0.186,5.67,3.39,1.31
2025,4,RestOfWorld,X7,8843.0,92280,816032040,0.184,5.67,3.39,1.31
2025,4,RestOfWorld,i4,9652.0,66669,643489188,0.172,5.67,3.39,1.31
2025,4,RestOfWorld,iX,2996.0,75382,225844472,0.212,5.67,3.39,1.31
2025,4,RestOfWorld,MINI,10033.0,42781,429221773,0.195,5.67,3.39,1.31
2025,5,Europe,3 Series,13753.0,48962,673374386,0.2,17.54,3.59,1.31
2025,5,Europe,5 Series,6375.0,61568,392496000,0.202,17.54,3.59,1.31
2025,5,Europe,X3,2923.0,59928,175169544,0.202,17.54,3.59,1.31
2025,5,Europe,X5,9093.0,67848,616941864,0.199,17.54,3.59,1.31
2025,5,Europe,X7,3926.0,92333,362499358,0.206,17.54,3.59,1.31
2025,5,Europe,i4,6638.0,65731,436322378,0.204,17.54,3.59,1.31
2025,5,Europe,iX,3814.0,76735,292667290,0.182,17.54,3.59,1.31
2025,5,Europe,MINI,6396.0,43259,276684564,0.19,17.54,3.59,1.31
2025,5,China,3 Series,6928.0,49142,340455776,0.173,19.64,1.86,1.34
2025,5,China,5 Series,12027.0,61153,735487131,0.186,19.64,1.86,1.34
2025,5,China,X3,8178.0,56802,464526756,0.178,19.64,1.86,1.34
2025,5,China,X5,5841.0,69349,405067509,0.189,19.64,1.86,1.34
2025,5,China,X7,7284.0,90459,658903356,0.203,19.64,1.86,1.34
2025,5,China,i4,10891.0,65552,713926832,0.186,19.64,1.86,1.34
2025,5,China,iX,11466.0,75808,869214528,0.194,19.64,1.86,1.34
2025,5,China,MINI,9348.0,43243,404235564,0.211,19.64,1.86,1.34
2025,5,USA,3 Series,13015.0,47958,624173370,0.19,15.22,2.38,1.33
2025,5,USA,5 Series,7836.0,61556,482352816,0.211,15.22,2.38,1.33
2025,5,USA,X3,5408.0,56921,307828768,0.204,15.22,2.38,1.33
2025,5,USA,X5,10696.0,67404,720953184,0.196,15.22,2.38,1.33
2025,5,USA,X7,4735.0,93284,441699740,0.183,15.22,2.38,1.33
2025,5,USA,i4,10494.0,64594,677849436,0.191,15.22,2.38,1.33
2025,5,USA,iX,3523.0,76077,268019271,0.195,15.22,2.38,1.33
2025,5,USA,MINI,6170.0,43215,266636550,0.19,15.22,2.38,1.33
2025,5,RestOfWorld,3 Series,12349.0,46540,574722460,0.186,5.29,2.31,1.38
2025,5,RestOfWorld,5 Series,3809.0,61415,233929735,0.19,5.29,2.31,1.38
2025,5,RestOfWorld,X3,4772.0,59810,285413320,0.194,5.29,2.31,1.38
2025,5,RestOfWorld,X5,13282.0,67185,892351170,0.194,5.29,2.31,1.38
2025,5,RestOfWorld,X7,4656.0,91647,426708432,0.19,5.29,2.31,1.38
2025,5,RestOfWorld,i4,11650.0,66694,776985100,0.212,5.29,2.31,1.38
2025,5,RestOfWorld,iX,6645.0,75770,503491650,0.194,5.29,2.31,1.38
2025,5,RestOfWorld,MINI,,43845,498868410,0.184,5.29,2.31,1.38
2025,6,Europe,3 Series,12893.0,49879,643089947,0.209,18.81,3.25,1.35
2025,6,Europe,5 Series,10186.0,62939,641096654,0.19,18.81,3.25,1.35
2025,6,Europe,X3,7679.0,57101,438478579,0.206,18.81,3.25,1.35
2025,6,Europe,X5,3710.0,68568,254387280,0.192,18.81,3.25,1.35
2025,6,Europe,X7,13947.0,90006,1255313682,0.197,18.81,3.25,1.35
2025,6,Europe,i4,4902.0,63239,309997578,0.192,18.81,3.25,1.35
2025,6,Europe,iX,5252.0,76274,400591048,0.191,18.81,3.25,1.35
2025,6,Europe,MINI,11767.0,41239,485259313,0.202,18.81,3.25,1.35
2025,6,China,3 Series,6475.0,46959,304059525,0.202,16.87,2.17,1.31
2025,6,China,5 Series,10810.0,61868,668793080,0.206,16.87,2.17,1.31
2025,6,China,X3,3822.0,59240,226415280,0.201,16.87,2.17,1.31
2025,6,China,X5,13702.0,68676,940998552,0.201,16.87,2.17,1.31
2025,6,China,X7,3492.0,92833,324172836,0.197,16.87,2.17,1.31
2025,6,China,i4,9116.0,65168,594071488,0.196,16.87,2.17,1.31
2025,6,China,iX,9657.0,74036,714965652,0.195,16.87,2.17,1.31
2025,6,China,MINI,10384.0,43728,454071552,0.188,16.87,2.17,1.31
2025,6,USA,3 Series,4847.0,47965,232486355,0.213,14.87,2.81,1.41
2025,6,USA,5 Series,9769.0,61629,602053701,0.181,14.87,2.81,1.41
2025,6,USA,X3,10065.0,57069,574399485,0.201,14.87,2.81,1.41
2025,6,USA,X5,8594.0,68531,588955414,0.19,14.87,2.81,1.41
2025,6,USA,X7,4068.0,90839,369533052,0.203,14.87,2.81,1.41
2025,6,USA,i4,14233.0,64051,911637883,0.2,14.87,2.81,1.41
2025,6,USA,iX,14438.0,76404,1103120952,0.202,14.87,2.81,1.41
2025,6,USA,MINI,4840.0,41412,200434080,0.193,14.87,2.81,1.41
2025,6,RestOfWorld,3 Series,11907.0,48160,573441120,0.182,5.31,3.12,1.37
2025,6,RestOfWorld,5 Series,10967.0,60361,661979087,0.189,5.31,3.12,1.37
2025,6,RestOfWorld,X3,6073.0,59331,360317163,0.194,5.31,3.12,1.37
2025,6,RestOfWorld,X5,9874.0,69367,684929758,0.188,5.31,3.12,1.37
2025,6,RestOfWorld,X7,14786.0,92278,1364422508,0.198,5.31,3.12,1.37
2025,6,RestOfWorld,i4,4502.0,65568,295187136,0.192,5.31,3.12,1.37
2025,6,RestOfWorld,iX,9713.0,74622,724803486,0.203,5.31,3.12,1.37
2025,6,RestOfWorld,MINI,6080.0,43382,263762560,0.177,5.31,3.12,1.37
2025,7,Europe,3 Series,9443.0,46077,435105111,0.2,16.37,2.09,1.34
2025,7,Europe,5 Series,4377.0,60647,265451919,0.173,16.37,2.09,1.34
2025,7,Europe,X3,12924.0,57846,747601704,0.193,16.37,2.09,1.34
2025,7,Europe,X5,8461.0,69142,585010462,0.184,16.37,2.09,1.34
2025,7,Europe,X7,6064.0,92060,558251840,0.196,16.37,2.09,1.34
2025,7,Europe,i4,11976.0,65648,786200448,0.198,16.37,2.09,1.34
2025,7,Europe,iX,7354.0,74189,545585906,0.206,16.37,2.09,1.34
2025,7,Europe,MINI,3951.0,40761,161046711,0.199,16.37,2.09,1.34
2025,7,China,3 Series,10499.0,49297,517569203,0.181,14.86,1.84,1.36
2025,7,China,5 Series,9794.0,60574,593261756,0.19,14.86,1.84,1.36
2025,7,China,X3,10273.0,56039,575688647,0.211,14.86,1.84,1.36
2025,7,China,X5,12887.0,68639,884550793,0.207,14.86,1.84,1.36
2025,7,China,X7,11959.0,93771,1121407389,0.191,14.86,1.84,1.36
2025,7,China,i4,9706.0,63482,616156292,0.176,14.86,1.84,1.36
2025,7,China,iX,5721.0,74462,425997102,0.193,14.86,1.84,1.36
2025,7,China,MINI,13672.0,41621,569042312,0.199,14.86,1.84,1.36
2025,7,USA,3 Series,6222.0,47603,296185866,0.176,16.79,1.29,1.36
2025,7,USA,5 Series,8953.0,60597,542524941,0.203,16.79,1.29,1.36
2025,7,USA,X3,13030.0,58549,762893470,0.189,16.79,1.29,1.36
2025,7,USA,X5,13167.0,70598,929563866,0.184,16.79,1.29,1.36
2025,7,USA,X7,8425.0,93480,787569000,0.209,16.79,1.29,1.36
2025,7,USA,i4,5356.0,63980,342676880,0.208,16.79,1.29,1.36
2025,7,USA,iX,9630.0,75390,726005700,0.192,16.79,1.29,1.36
2025,7,USA,MINI,12198.0,40579,494982642,0.182,16.79,1.29,1.36
2025,7,RestOfWorld,3 Series,9320.0,47100,438972000,0.205,5.16,1.45,1.37
2025,7,RestOfWorld,5 Series,9231.0,62220,574352820,0.209,5.16,1.45,1.37
2025,7,RestOfWorld,X3,8586.0,57609,494630874,0.203,5.16,1.45,1.37
2025,7,RestOfWorld,X5,6252.0,68613,428968476,0.202,5.16,1.45,1.37
2025,7,RestOfWorld,X7,10435.0,90690,946350150,0.18,5.16,1.45,1.37
2025,7,RestOfWorld,i4,9420.0,64532,607891440,0.2,5.16,1.45,1.37
2025,7,RestOfWorld,iX,13618.0,75891,1033483638,0.176,5.16,1.45,1.37
2025,7,RestOfWorld,MINI,10648.0,40784,434268032,0.193,5.16,1.45,1.37
2025,8,Europe,3 Series,4729.0,48766,230614414,0.203,14.33,4.0,1.29
2025,8,Europe,5 Series,7072.0,63088,446158336,0.184,14.33,4.0,1.29
2025,8,Europe,X3,10505.0,59386,623849930,0.202,14.33,4.0,1.29
2025,8,Europe,X5,9463.0,70959,671485017,0.178,14.33,4.0,1.29
2025,8,Europe,X7,6570.0,92746,609341220,0.193,14.33,4.0,1.29
2025,8,Europe,i4,8575.0,65397,560779275,0.194,14.33,4.0,1.29
2025,8,Europe,iX,12415.0,76474,949424710,0.205,14.33,4.0,1.29
2025,8,Europe,MINI,11759.0,41499,487986741,0.184,14.33,4.0,1.29
2025,8,China,3 Series,2938.0,49133,144352754,0.209,17.62,1.07,1.35
2025,8,China,5 Series,4352.0,60111,261603072,0.195,17.62,1.07,1.35
2025,8,China,X3,13671.0,58578,800819838,0.185,17.62,1.07,1.35
2025,8,China,X5,9369.0,70177,657488313,0.187,17.62,1.07,1.35
2025,8,China,X7,6937.0,92443,641277091,0.212,17.62,1.07,1.35
2025,8,China,i4,8180.0,64856,530522080,0.202,17.62,1.07,1.35
2025,8,China,iX,10999.0,74986,824771014,0.192,17.62,1.07,1.35
2025,8,China,MINI,12057.0,41049,494927793,0.178,17.62,1.07,1.35
2025,8,USA,3 Series,4208.0,46565,195945520,0.188,20.94,0.28,1.37
2025,8,USA,5 Series,12820.0,63239,810723980,0.192,20.94,0.28,1.37
2025,8,USA,X3,12382.0,57430,711098260,0.2,20.94,0.28,1.37
2025,8,USA,X5,11772.0,68069,801308268,0.193,20.94,0.28,1.37
2025,8,USA,X7,8269.0,93031,769273339,0.201,20.94,0.28,1.37
2025,8,USA,i4,3681.0,65523,241190163,0.196,20.94,0.28,1.37
2025,8,USA,iX,5907.0,73705,435375435,0.163,20.94,0.28,1.37
2025,8,USA,MINI,4211.0,40619,171046609,0.199,20.94,0.28,1.37
2025,8,RestOfWorld,3 Series,6830.0,49503,338105490,0.209,5.85,3.31,1.36
2025,8,RestOfWorld,5 Series,4357.0,62198,270996686,0.188,5.85,3.31,1.36
2025,8,RestOfWorld,X3,9051.0,57381,519355431,0.197,5.85,3.31,1.36
2025,8,RestOfWorld,X5,5925.0,69417,411295725,0.199,5.85,3.31,1.36
2025,8,RestOfWorld,X7,11373.0,93460,1062920580,0.187,5.85,3.31,1.36
2025,8,RestOfWorld,i4,3305.0,63972,211427460,0.207,5.85,3.31,1.36
2025,8,RestOfWorld,iX,7716.0,75705,584139780,0.183,5.85,3.31,1.36
2025,8,RestOfWorld,MINI,9076.0,42869,389079044,0.215,5.85,3.31,1.36
2025,9,Europe,3 Series,10976.0,46918,514971968,0.19,14.84,3.98,1.36
2025,9,Europe,5 Series,8937.0,60581,541412397,0.193,14.84,3.98,1.36
2025,9,Europe,X3,8493.0,58711,498632523,0.19,14.84,3.98,1.36
2025,9,Europe,X5,3859.0,69412,267860908,0.184,14.84,3.98,1.36
2025,9,Europe,X7,8182.0,92875,759903250,0.192,14.84,3.98,1.36
2025,9,Europe,i4,3654.0,65481,239267574,0.167,14.84,3.98,1.36
2025,9,Europe,iX,10264.0,73623,755666472,0.189,14.84,3.98,1.36
2025,9,Europe,MINI,6479.0,43994,285037126,0.202,14.84,3.98,1.36
2025,9,China,3 Series,11003.0,46252,508910756,0.179,20.9,5.43,1.33
2025,9,China,5 Series,12140.0,61392,745298880,0.198,20.9,5.43,1.33
2025,9,China,X3,11393.0,56857,647771801,0.201,20.9,5.43,1.33
2025,9,China,X5,4337.0,68590,297474830,0.211,20.9,5.43,1.33
2025,9,China,X7,14802.0,90096,1333600992,0.204,20.9,5.43,1.33
2025,9,China,i4,10345.0,64718,669507710,0.188,20.9,5.43,1.33
2025,9,China,iX,15914.0,74383,1183731062,0.189,20.9,5.43,1.33
2025,9,China,MINI,6320.0,42809,270552880,0.207,20.9,5.43,1.33
2025,9,USA,3 Series,15426.0,47252,728909352,0.198,15.19,2.59,1.35
2025,9,USA,5 Series,13033.0,60769,792002377,0.168,15.19,2.59,1.35
2025,9,USA,X3,15339.0,58209,892867851,0.189,15.19,2.59,1.35
2025,9,USA,X5,9515.0,69835,664480025,0.2,15.19,2.59,1.35
2025,9,USA,X7,7884.0,91660,722647440,0.181,15.19,2.59,1.35
2025,9,USA,i4,13774.0,63558,875447892,0.205,15.19,2.59,1.35
2025,9,USA,iX,3673.0,74185,272481505,0.184,15.19,2.59,1.35
2025,9,USA,MINI,9143.0,40205,367594315,0.187,15.19,2.59,1.35
2025,9,RestOfWorld,3 Series,13485.0,46364,625218540,0.174,6.64,3.4,1.35
2025,9,RestOfWorld,5 Series,9870.0,61507,607074090,0.2,6.64,3.4,1.35
2025,9,RestOfWorld,X3,8276.0,57085,472435460,0.19,6.64,3.4,1.35
2025,9,RestOfWorld,X5,6705.0,68296,457924680,0.194,6.64,3.4,1.35
2025,9,RestOfWorld,X7,6356.0,90910,577823960,0.205,6.64,3.4,1.35
2025,9,RestOfWorld,i4,3734.0,65479,244498586,0.217,6.64,3.4,1.35
2025,9,RestOfWorld,iX,8958.0,73665,659891070,0.19,6.64,3.4,1.35
2025,9,RestOfWorld,MINI,14507.0,40951,594076157,0.191,6.64,3.4,1.35
2025,10,Europe,3 Series,7480.0,48398,362017040,0.202,19.1,4.06,1.38
2025,10,Europe,5 Series,3036.0,60966,185092776,0.213,19.1,4.06,1.38
2025,10,Europe,X3,6861.0,59440,407817840,0.195,19.1,4.06,1.38
2025,10,Europe,X5,5802.0,70693,410160786,0.206,19.1,4.06,1.38
2025,10,Europe,X7,12714.0,92786,1179681204,0.199,19.1,4.06,1.38
2025,10,Europe,i4,3964.0,64348,255075472,0.197,19.1,4.06,1.38
2025,10,Europe,iX,3472.0,74647,259174384,0.192,19.1,4.06,1.38
2025,10,Europe,MINI,10913.0,42885,468004005,0.194,19.1,4.06,1.38
2025,10,China,3 Series,8528.0,48986,417752608,0.193,17.72,3.18,1.32
2025,10,China,5 Series,6123.0,62058,379981134,0.208,17.72,3.18,1.32
2025,10,China,X3,11781.0,56408,664542648,0.179,17.72,3.18,1.32
2025,10,China,X5,10351.0,70330,727985830,0.192,17.72,3.18,1.32
2025,10,China,X7,11115.0,90706,1008197190,0.187,17.72,3.18,1.32
2025,10,China,i4,9836.0,65519,644444884,0.202,17.72,3.18,1.32
2025,10,China,iX,10646.0,73863,786345498,0.199,17.72,3.18,1.32
2025,10,China,MINI,3639.0,40276,146564364,0.185,17.72,3.18,1.32
2025,10,USA,3 Series,10577.0,48705,515152785,0.194,19.89,2.76,1.35
2025,10,USA,5 Series,3055.0,63003,192474165,0.214,19.89,2.76,1.35
2025,10,USA,X3,8884.0,59418,527869512,0.198,19.89,2.76,1.35
2025,10,USA,X5,11843.0,67278,796773354,0.178,19.89,2.76,1.35
2025,10,USA,X7,5777.0,90541,523055357,0.192,19.89,2.76,1.35
2025,10,USA,i4,4181.0,66161,276619141,0.199,19.89,2.76,1.35
2025,10,USA,iX,6647.0,74756,496903132,0.186,19.89,2.76,1.35
2025,10,USA,MINI,5524.0,42825,236565300,0.186,19.89,2.76,1.35
2025,10,RestOfWorld,3 Series,5827.0,47529,276951483,0.201,5.09,4.15,1.36
2025,10,RestOfWorld,5 Series,9362.0,61073,571765426,0.196,5.09,4.15,1.36
2025,10,RestOfWorld,X3,5109.0,56015,286180635,0.206,5.09,4.15,1.36
2025,10,RestOfWorld,X5,6908.0,67845,468673260,0.203,5.09,4.15,1.36
2025,10,RestOfWorld,X7,3525.0,93319,328949475,0.182,5.09,4.15,1.36
2025,10,RestOfWorld,i4,5540.0,64646,358138840,0.185,5.09,4.15,1.36
2025,10,RestOfWorld,iX,7367.0,73356,540413652,0.195,5.09,4.15,1.36
2025,10,RestOfWorld,MINI,11477.0,41656,478085912,0.205,5.09,4.15,1.36
2025,11,Europe,3 Series,11405.0,47197,538281785,0.196,17.27,4.22,1.4
2025,11,Europe,5 Series,13759.0,60465,831937935,0.18,17.27,4.22,1.4
2025,11,Europe,X3,4583.0,56303,258036649,0.197,17.27,4.22,1.4
2025,11,Europe,X5,8698.0,67483,586967134,0.198,17.27,4.22,1.4
2025,11,Europe,X7,8648.0,93098,805111504,0.195,17.27,4.22,1.4
2025,11,Europe,i4,5898.0,65295,385109910,0.178,17.27,4.22,1.4
2025,11,Europe,iX,12399.0,76349,946651251,0.195,17.27,4.22,1.4
2025,11,Europe,MINI,3480.0,42310,147238800,0.211,17.27,4.22,1.4
2025,11,China,3 Series,10524.0,46692,491386608,0.204,16.45,1.71,1.33
2025,11,China,5 Series,13383.0,61854,827792082,0.174,16.45,1.71,1.33
2025,11,China,X3,4437.0,56819,252105903,0.193,16.45,1.71,1.33
2025,11,China,X5,9514.0,70162,667521268,0.2,16.45,1.71,1.33
2025,11,China,X7,7385.0,91922,678843970,0.198,16.45,1.71,1.33
2025,11,China,i4,4301.0,64141,275870441,0.195,16.45,1.71,1.33
2025,11,China,iX,12970.0,74440,965486800,0.183,16.45,1.71,1.33
2025,11,China,MINI,7041.0,41882,294891162,0.18,16.45,1.71,1.33
2025,11,USA,3 Series,12105.0,49141,594851805,0.198,15.48,2.21,1.39
2025,11,USA,5 Series,10650.0,62474,665348100,0.183,15.48,2.21,1.39
2025,11,USA,X3,10675.0,57160,610183000,0.202,15.48,2.21,1.39
2025,11,USA,X5,8160.0,69178,564492480,0.198,15.48,2.21,1.39
2025,11,USA,X7,7831.0,93039,728588409,0.201,15.48,2.21,1.39
2025,11,USA,i4,4197.0,63056,264646032,0.181,15.48,2.21,1.39
2025,11,USA,iX,13674.0,74482,1018466868,0.18,15.48,2.21,1.39
2025,11,USA,MINI,10185.0,40615,413663775,0.178,15.48,2.21,1.39
2025,11,RestOfWorld,3 Series,10901.0,48823,532219523,0.192,5.16,2.75,1.36
2025,11,RestOfWorld,5 Series,3958.0,63881,252840998,0.198,5.16,2.75,1.36
2025,11,RestOfWorld,X3,13350.0,59924,799985400,0.196,5.16,2.75,1.36
2025,11,RestOfWorld,X5,9521.0,68559,652750239,0.185,5.16,2.75,1.36
2025,11,RestOfWorld,X7,10813.0,92153,996450389,0.189,5.16,2.75,1.36
2025,11,RestOfWorld,i4,7194.0,66622,479278668,0.202,5.16,2.75,1.36
2025,11,RestOfWorld,iX,7774.0,76979,598434746,0.195,5.16,2.75,1.36
2025,11,RestOfWorld,MINI,6315.0,41133,259754895,0.21,5.16,2.75,1.36
2025,12,Europe,3 Series,10588.0,46966,497276008,0.192,20.15,2.5,1.35
2025,12,Europe,5 Series,13150.0,62228,818298200,0.178,20.15,2.5,1.35
2025,12,Europe,X3,15045.0,58295,877048275,0.19,20.15,2.5,1.35
2025,12,Europe,X5,15877.0,69406,1101959062,0.198,20.15,2.5,1.35
2025,12,Europe,X7,14561.0,93587,1362720307,0.197,20.15,2.5,1.35
2025,12,Europe,i4,4806.0,65710,315802260,0.211,20.15,2.5,1.35
2025,12,Europe,iX,14463.0,73770,1066935510,0.183,20.15,2.5,1.35
2025,12,Europe,MINI,4261.0,42128,179507408,0.191,20.15,2.5,1.35
2025,12,China,3 Series,5827.0,47043,274119561,0.183,14.38,2.72,1.33
2025,12,China,5 Series,8587.0,63632,546407984,0.195,14.38,2.72,1.33
2025,12,China,X3,7385.0,58316,430663660,0.201,14.38,2.72,1.33
2025,12,China,X5,9802.0,67015,656881030,0.192,14.38,2.72,1.33
2025,12,China,X7,4132.0,93204,385118928,0.213,14.38,2.72,1.33
2025,12,China,i4,15420.0,64567,995623140,0.223,14.38,2.72,1.33
2025,12,China,iX,11861.0,74849,887783989,0.203,14.38,2.72,1.33
2025,12,China,MINI,5926.0,40388,239339288,0.19,14.38,2.72,1.33
